	Date	Volume	Turnover	Open	High	Low	Close	Diff	Count	ds	Adj. Close	Adj. Open	y	Daily Change
1190	2012-11-30	76,884,589	7,526,710,825	96.0	98.8	95.9	98.7	+2.20	16,933	2012-11-30	98.7	96.0	98.7	2.700000000000003
1191	2012-12-03	44,060,536	4,311,338,915	98.3	98.6	96.8	97.9	-0.80	12,502	2012-12-03	97.9	98.3	97.9	-0.3999999999999915
1192	2012-12-04	43,075,268	4,147,396,261	96.9	97.2	95.3	96.6	-1.30	13,639	2012-12-04	96.6	96.9	96.6	-0.30000000000001137
1193	2012-12-05	60,542,922	5,812,102,471	94.6	97.1	94.6	96.9	+0.30	15,177	2012-12-05	96.9	94.6	96.9	2.3000000000000114
1194	2012-12-06	33,501,484	3,236,359,575	96.6	96.9	96.1	96.6	-0.30	9,439	2012-12-06	96.6	96.6	96.6	0.0
1195	2012-12-07	37,114,121	3,636,255,890	97.1	98.5	97.1	98.1	+1.50	11,574	2012-12-07	98.1	97.1	98.1	1.0
1196	2012-12-10	30,865,940	2,996,197,439	97.9	98.0	96.5	96.5	-1.60	8,883	2012-12-10	96.5	97.9	96.5	-1.4000000000000057
1197	2012-12-11	40,668,489	3,972,651,022	97.3	98.3	96.7	98.3	+1.80	12,010	2012-12-11	98.3	97.3	98.3	1.0
1198	2012-12-12	42,272,408	4,143,972,704	98.3	98.5	97.2	98.4	+0.10	10,100	2012-12-12	98.4	98.3	98.4	0.10000000000000853
1199	2012-12-13	45,585,236	4,499,194,209	98.3	99.4	97.9	99.2	+0.80	11,536	2012-12-13	99.2	98.3	99.2	0.9000000000000057
1200	2012-12-14	34,112,762	3,352,051,425	98.2	98.6	97.5	98.4	-0.80	9,201	2012-12-14	98.4	98.2	98.4	0.20000000000000284
1201	2012-12-17	46,715,917	4,526,485,549	96.4	97.7	96.2	97.0	-1.40	12,256	2012-12-17	97.0	96.4	97.0	0.5999999999999943
1202	2012-12-18	35,430,802	3,409,270,783	95.0	96.7	95.0	96.7	-0.30	10,534	2012-12-18	96.7	95.0	96.7	1.7000000000000028
1203	2012-12-19	27,889,579	2,701,305,036	96.7	97.3	96.2	97.3	+0.60	8,341	2012-12-19	97.3	96.7	97.3	0.5999999999999943
1204	2012-12-20	35,517,115	3,409,134,340	96.1	96.9	95.1	96.0	-1.30	10,738	2012-12-20	96.0	96.1	96.0	-0.09999999999999432
1205	2012-12-21	34,754,207	3,303,552,359	95.1	96.5	94.6	94.8	-1.20	10,874	2012-12-21	94.8	95.1	94.8	-0.29999999999999716
1206	2012-12-22	8,384,951	803,332,094	95.7	96.2	95.0	95.7	+0.90	3,112	2012-12-22	95.7	95.7	95.7	0.0
1207	2012-12-24	17,215,850	1,646,053,359	96.0	96.4	95.1	95.2	-0.50	5,291	2012-12-24	95.2	96.0	95.2	-0.7999999999999972
1208	2012-12-25	16,006,069	1,543,165,588	96.0	97.3	95.6	96.5	+1.30	5,358	2012-12-25	96.5	96.0	96.5	0.5
1209	2012-12-26	12,055,449	1,164,163,504	96.5	97.3	96.0	96.0	-0.50	5,045	2012-12-26	96.0	96.5	96.0	-0.5
1210	2012-12-27	24,204,700	2,319,460,051	96.2	96.7	95.5	95.6	-0.40	5,925	2012-12-27	95.6	96.2	95.6	-0.6000000000000085
1211	2012-12-28	25,705,388	2,483,313,883	96.8	97.0	95.9	97.0	+1.40	7,825	2012-12-28	97.0	96.8	97.0	0.20000000000000284
1212	2013-01-02	40,647,121	4,021,304,950	97.6	99.9	97.1	99.6	+2.60	14,353	2013-01-02	99.6	97.6	99.6	2.0
1213	2013-01-03	44,335,846	4,472,175,100	100.5	102.0	100.0	101.0	+1.40	12,616	2013-01-03	101.0	100.5	101.0	0.5
1214	2013-01-04	39,502,577	3,980,403,777	100.5	101.5	100.0	101.5	+0.50	10,276	2013-01-04	101.5	100.5	101.5	1.0
1215	2013-01-07	42,328,657	4,237,769,552	101.0	101.0	99.1	100.5	-1.00	9,042	2013-01-07	100.5	101.0	100.5	-0.5
1216	2013-01-08	31,218,717	3,100,841,808	99.6	100.0	98.9	99.7	-0.80	9,463	2013-01-08	99.7	99.6	99.7	0.10000000000000853
1217	2013-01-09	26,417,262	2,638,483,776	100.5	100.5	99.2	100.0	+0.30	7,616	2013-01-09	100.0	100.5	100.0	-0.5
1218	2013-01-10	41,234,333	4,133,510,035	99.9	101.0	99.5	101.0	+1.00	8,304	2013-01-10	101.0	99.9	101.0	1.0999999999999943
1219	2013-01-11	22,993,851	2,319,676,468	101.5	101.5	100.5	101.0	 0.00	7,982	2013-01-11	101.0	101.5	101.0	-0.5
1220	2013-01-14	23,575,867	2,375,656,925	101.0	102.0	100.0	102.0	+1.00	6,414	2013-01-14	102.0	101.0	102.0	1.0
1221	2013-01-15	36,015,126	3,620,754,003	102.0	102.0	99.8	100.5	-1.50	10,021	2013-01-15	100.5	102.0	100.5	-1.5
1222	2013-01-16	35,496,359	3,543,926,150	100.5	100.5	99.2	99.2	-1.30	8,742	2013-01-16	99.2	100.5	99.2	-1.2999999999999972
1223	2013-01-17	40,526,293	4,042,971,250	100.5	101.0	98.5	99.3	+0.10	9,034	2013-01-17	99.3	100.5	99.3	-1.2000000000000028
1224	2013-01-18	49,874,215	5,045,047,215	101.5	101.5	100.5	101.5	+2.20	11,823	2013-01-18	101.5	101.5	101.5	0.0
1225	2013-01-21	17,310,236	1,738,509,600	101.0	101.0	100.0	100.5	-1.00	5,625	2013-01-21	100.5	101.0	100.5	-0.5
1226	2013-01-22	21,946,618	2,205,121,218	101.0	101.0	99.9	101.0	+0.50	5,388	2013-01-22	101.0	101.0	101.0	0.0
1227	2013-01-23	30,821,432	3,111,421,288	101.5	101.5	100.0	101.0	 0.00	7,292	2013-01-23	101.0	101.5	101.0	-0.5
1228	2013-01-24	40,653,209	4,059,542,810	100.0	100.5	99.2	99.9	-1.10	8,257	2013-01-24	99.9	100.0	99.9	-0.09999999999999432
