	Date	Volume	Turnover	Open	High	Low	Close	Diff	Count	ds	Adj. Close	Adj. Open	y	Daily Change
255	2014-11-13	25,055,094	3,348,488,504	133.5	134.5	132.5	134.0	+2.00	6,661	2014-11-13	134.0	133.5	134.0	0.5
256	2014-11-14	24,361,474	3,273,177,648	134.0	135.0	133.5	135.0	+1.00	6,351	2014-11-14	135.0	134.0	135.0	1.0
257	2014-11-17	24,772,760	3,304,356,080	135.0	135.5	132.5	133.0	-2.00	6,380	2014-11-17	133.0	135.0	133.0	-2.0
258	2014-11-18	43,227,312	5,724,652,806	134.0	134.5	131.0	131.5	-1.50	7,505	2014-11-18	131.5	134.0	131.5	-2.5
259	2014-11-19	71,400,310	9,665,049,850	133.0	136.5	132.5	136.0	+4.50	16,907	2014-11-19	136.0	133.0	136.0	3.0
260	2014-11-20	44,216,108	6,111,534,904	137.5	139.0	137.0	139.0	+3.00	14,450	2014-11-20	139.0	137.5	139.0	1.5
261	2014-11-21	30,621,113	4,227,656,494	139.5	139.5	137.5	138.5	-0.50	10,190	2014-11-21	138.5	139.5	138.5	-1.0
262	2014-11-24	33,408,878	4,638,792,664	140.0	140.5	138.0	138.5	 0.00	9,025	2014-11-24	138.5	140.0	138.5	-1.5
263	2014-11-25	42,940,855	5,962,095,805	138.5	140.0	138.5	139.0	+0.50	9,531	2014-11-25	139.0	138.5	139.0	0.5
264	2014-11-26	23,201,396	3,216,868,544	138.5	139.0	138.0	139.0	 0.00	5,372	2014-11-26	139.0	138.5	139.0	0.5
265	2014-11-27	26,580,345	3,738,733,402	140.0	142.0	140.0	140.0	+1.00	9,496	2014-11-27	140.0	140.0	140.0	0.0
266	2014-11-28	36,077,308	5,080,693,933	139.0	141.5	139.0	141.5	+1.50	9,303	2014-11-28	141.5	139.0	141.5	2.5
267	2014-12-01	50,115,832	7,018,698,480	139.0	142.0	138.5	140.0	-1.50	10,157	2014-12-01	140.0	139.0	140.0	1.0
268	2014-12-02	54,781,433	7,590,847,994	139.5	139.5	137.5	137.5	-2.50	10,491	2014-12-02	137.5	139.5	137.5	-2.0
269	2014-12-03	40,184,369	5,545,743,422	137.5	139.0	136.5	138.0	+0.50	8,120	2014-12-03	138.0	137.5	138.0	0.5
270	2014-12-04	28,276,455	3,935,004,245	139.0	140.0	138.5	139.0	+1.00	5,776	2014-12-04	139.0	139.0	139.0	0.0
271	2014-12-05	29,431,871	4,053,430,541	138.5	139.5	137.0	137.5	-1.50	9,981	2014-12-05	137.5	138.5	137.5	-1.0
272	2014-12-08	19,854,469	2,733,903,222	138.0	138.5	137.0	138.0	+0.50	6,184	2014-12-08	138.0	138.0	138.0	0.0
273	2014-12-09	31,926,886	4,410,027,018	138.0	139.0	137.5	138.0	 0.00	6,676	2014-12-09	138.0	138.0	138.0	0.0
274	2014-12-10	39,845,261	5,453,042,098	138.0	139.0	136.0	136.0	-2.00	10,748	2014-12-10	136.0	138.0	136.0	-2.0
275	2014-12-11	41,669,260	5,634,712,500	135.0	136.0	134.5	134.5	-1.50	9,443	2014-12-11	134.5	135.0	134.5	-0.5
276	2014-12-12	31,504,393	4,253,680,055	135.0	136.0	134.5	135.0	+0.50	7,465	2014-12-12	135.0	135.0	135.0	0.0
277	2014-12-15	45,196,692	6,123,590,832	134.5	136.5	134.5	136.0	+1.00	8,533	2014-12-15	136.0	134.5	136.0	1.5
278	2014-12-16	41,273,420	5,519,760,280	134.5	135.5	133.0	133.0	-3.00	10,345	2014-12-16	133.0	134.5	133.0	-1.5
279	2014-12-17	84,670,250	11,100,215,420	133.0	133.0	130.0	130.5	-2.50	18,863	2014-12-17	130.5	133.0	130.5	-2.5
280	2014-12-18	51,896,344	6,846,354,408	132.0	133.0	131.0	131.5	+1.00	11,210	2014-12-18	131.5	132.0	131.5	-0.5
281	2014-12-19	44,591,655	6,082,343,984	134.5	138.0	134.0	138.0	+6.50	15,558	2014-12-19	138.0	134.5	138.0	3.5
282	2014-12-22	34,995,859	4,843,397,632	137.5	140.0	137.0	138.5	+0.50	9,339	2014-12-22	138.5	137.5	138.5	1.0
283	2014-12-23	19,157,682	2,646,448,245	139.0	140.0	137.0	137.5	-1.00	6,678	2014-12-23	137.5	139.0	137.5	-1.5
284	2014-12-24	16,722,021	2,300,669,398	136.0	138.0	136.0	138.0	+0.50	4,405	2014-12-24	138.0	136.0	138.0	2.0
285	2014-12-25	7,392,192	1,015,532,329	137.0	138.0	137.0	137.5	-0.50	1,860	2014-12-25	137.5	137.0	137.5	0.5
286	2014-12-26	13,183,543	1,817,851,477	138.0	139.0	137.0	139.0	+1.50	3,404	2014-12-26	139.0	138.0	139.0	1.0
287	2014-12-27	4,823,202	666,171,960	139.0	139.0	137.5	138.5	-0.50	1,195	2014-12-27	138.5	139.0	138.5	-0.5
288	2014-12-29	35,075,381	4,920,594,840	138.0	141.0	138.0	141.0	+2.50	11,085	2014-12-29	141.0	138.0	141.0	3.0
289	2014-12-30	23,590,171	3,300,430,060	141.0	141.5	139.0	140.0	-1.00	7,579	2014-12-30	140.0	141.0	140.0	-1.0
290	2014-12-31	18,351,769	2,570,413,160	139.0	141.0	139.0	141.0	+1.00	5,953	2014-12-31	141.0	139.0	141.0	2.0
291	2015-01-05	32,214,177	4,459,516,134	140.5	140.5	137.5	139.5	-1.50	9,377	2015-01-05	139.5	140.5	139.5	-1.0
292	2015-01-06	67,649,997	9,104,346,055	137.5	137.5	133.0	133.5	-6.00	26,240	2015-01-06	133.5	137.5	133.5	-4.0
293	2015-01-07	43,886,007	5,887,797,145	133.5	135.0	133.5	134.0	+0.50	14,735	2015-01-07	134.0	133.5	134.0	0.5
294	2015-01-08	42,551,468	5,839,710,584	136.5	138.0	136.0	138.0	+4.00	12,327	2015-01-08	138.0	136.5	138.0	1.5
295	2015-01-09	61,920,268	8,308,394,250	135.0	135.5	133.0	134.0	-4.00	24,470	2015-01-09	134.0	135.0	134.0	-1.0
296	2015-01-12	30,402,705	4,031,933,265	132.5	133.5	132.0	132.0	-2.00	11,823	2015-01-12	132.0	132.5	132.0	-0.5
297	2015-01-13	38,093,830	5,032,758,490	131.0	133.0	130.5	132.5	+0.50	12,537	2015-01-13	132.5	131.0	132.5	1.5
298	2015-01-14	49,447,397	6,480,574,787	132.5	133.0	130.0	130.0	-2.50	18,536	2015-01-14	130.0	132.5	130.0	-2.5
299	2015-01-15	40,996,781	5,409,019,683	131.5	133.0	131.5	131.5	+1.50	10,987	2015-01-15	131.5	131.5	131.5	0.0
300	2015-01-16	129,035,714	17,798,427,458	140.0	140.0	136.0	137.0	+5.50	33,344	2015-01-16	137.0	140.0	137.0	-3.0
301	2015-01-19	50,175,501	6,946,057,848	138.5	139.5	137.5	139.0	+2.00	15,694	2015-01-19	139.0	138.5	139.0	0.5
302	2015-01-20	33,795,629	4,668,853,302	139.0	139.0	137.5	138.0	-1.00	10,489	2015-01-20	138.0	139.0	138.0	-1.0
303	2015-01-21	77,292,890	10,851,391,010	139.5	141.0	139.5	141.0	+3.00	22,304	2015-01-21	141.0	139.5	141.0	1.5
304	2015-01-22	45,654,028	6,420,329,920	141.5	142.0	139.5	140.0	-1.00	12,880	2015-01-22	140.0	141.5	140.0	-1.5
305	2015-01-23	82,359,856	11,860,880,764	142.5	145.0	142.5	145.0	+5.00	24,817	2015-01-23	145.0	142.5	145.0	2.5
306	2015-01-26	46,941,337	6,773,046,328	145.5	145.5	143.5	145.0	 0.00	12,366	2015-01-26	145.0	145.5	145.0	-0.5
307	2015-01-27	53,362,680	7,766,942,038	145.5	147.0	144.5	147.0	+2.00	13,505	2015-01-27	147.0	145.5	147.0	1.5
308	2015-01-28	48,373,268	7,070,390,708	146.5	147.0	145.5	146.5	-0.50	13,048	2015-01-28	146.5	146.5	146.5	0.0
309	2015-01-29	36,887,636	5,304,459,221	144.0	145.0	143.0	143.5	-3.00	10,970	2015-01-29	143.5	144.0	143.5	-0.5
310	2015-01-30	44,413,182	6,309,920,080	145.0	145.5	141.0	141.0	-2.50	12,509	2015-01-30	141.0	145.0	141.0	-4.0
311	2015-02-02	30,382,755	4,310,814,470	140.5	143.0	140.5	142.5	+1.50	7,265	2015-02-02	142.5	140.5	142.5	2.0
312	2015-02-03	27,234,908	3,911,596,752	143.0	144.5	142.0	144.5	+2.00	7,438	2015-02-03	144.5	143.0	144.5	1.5
313	2015-02-04	43,152,252	6,270,013,358	144.5	146.5	144.0	146.0	+1.50	10,725	2015-02-04	146.0	144.5	146.0	1.5
314	2015-02-05	25,327,809	3,661,740,425	145.5	146.0	143.5	145.5	-0.50	8,827	2015-02-05	145.5	145.5	145.5	0.0
315	2015-02-06	28,668,194	4,131,250,622	145.5	145.5	143.0	143.0	-2.50	10,068	2015-02-06	143.0	145.5	143.0	-2.5
316	2015-02-09	26,650,627	3,790,983,534	143.0	143.5	141.5	142.0	-1.00	7,095	2015-02-09	142.0	143.0	142.0	-1.0
317	2015-02-10	33,452,346	4,760,519,217	142.0	143.0	141.5	142.5	+0.50	8,287	2015-02-10	142.5	142.0	142.5	0.5
318	2015-02-11	71,429,251	10,550,756,946	146.0	149.0	146.0	148.0	+5.50	21,683	2015-02-11	148.0	146.0	148.0	2.0
319	2015-02-12	35,027,816	5,193,362,537	149.5	149.5	147.5	148.5	+0.50	10,815	2015-02-12	148.5	149.5	148.5	-1.0
320	2015-02-13	38,571,667	5,752,407,636	148.5	150.0	148.0	148.5	 0.00	13,408	2015-02-13	148.5	148.5	148.5	0.0
321	2015-02-24	74,443,659	11,211,962,367	149.0	152.0	148.5	151.0	+2.50	17,976	2015-02-24	151.0	149.0	151.0	2.0
322	2015-02-25	48,326,782	7,425,359,928	152.5	154.5	152.5	154.5	+3.50	13,778	2015-02-25	154.5	152.5	154.5	2.0
323	2015-02-26	58,406,927	8,838,206,759	153.5	154.0	150.5	150.5	-4.00	16,129	2015-02-26	150.5	153.5	150.5	-3.0
324	2015-03-02	41,706,868	6,260,834,709	151.5	153.0	148.5	149.0	-1.50	14,902	2015-03-02	149.0	151.5	149.0	-2.5
325	2015-03-03	29,205,565	4,374,634,250	150.0	151.0	148.5	150.5	+1.50	10,700	2015-03-03	150.5	150.0	150.5	0.5
326	2015-03-04	32,781,813	4,936,813,407	150.0	151.5	149.0	150.5	 0.00	9,519	2015-03-04	150.5	150.0	150.5	0.5
327	2015-03-05	29,851,795	4,474,822,250	150.0	151.0	148.5	150.0	-0.50	8,059	2015-03-05	150.0	150.0	150.0	0.0
328	2015-03-06	33,211,114	4,948,740,906	149.0	149.5	148.5	149.0	-1.00	9,540	2015-03-06	149.0	149.0	149.0	0.0
329	2015-03-09	67,545,510	9,855,160,676	147.5	147.5	145.0	145.5	-3.50	21,963	2015-03-09	145.5	147.5	145.5	-2.0
330	2015-03-10	46,859,211	6,762,792,095	145.0	145.0	144.0	144.0	-1.50	17,451	2015-03-10	144.0	145.0	144.0	-1.0
331	2015-03-11	51,828,263	7,572,305,994	143.5	148.0	143.0	146.0	+2.00	14,996	2015-03-11	146.0	143.5	146.0	2.5
332	2015-03-12	32,364,794	4,785,611,312	147.0	148.5	146.5	148.0	+2.00	10,987	2015-03-12	148.0	147.0	148.0	1.0
333	2015-03-13	46,407,830	6,904,477,410	148.0	149.5	147.0	149.0	+1.00	12,528	2015-03-13	149.0	148.0	149.0	1.0
334	2015-03-16	37,462,553	5,514,486,291	149.0	149.5	146.0	146.0	-3.00	10,187	2015-03-16	146.0	149.0	146.0	-3.0
335	2015-03-17	55,770,359	8,326,102,991	148.5	150.0	148.5	149.0	+3.00	16,064	2015-03-17	149.0	148.5	149.0	0.5
336	2015-03-18	71,220,784	10,852,430,499	151.0	154.0	150.0	153.5	+4.50	24,516	2015-03-18	153.5	151.0	153.5	2.5
337	2015-03-19	43,512,703	6,700,872,109	152.5	155.0	152.5	154.0	+0.50	14,822	2015-03-19	154.0	152.5	154.0	1.5
338	2015-03-20	38,594,575	5,909,217,707	151.5	154.0	151.5	154.0	 0.00	8,722	2015-03-20	154.0	151.5	154.0	2.5
339	2015-03-23	26,369,028	4,049,600,743	154.0	154.0	152.5	153.5	-0.50	8,438	2015-03-23	153.5	154.0	153.5	-0.5
340	2015-03-24	38,207,799	5,811,312,948	153.5	153.5	151.5	151.5	-2.00	9,866	2015-03-24	151.5	153.5	151.5	-2.0
341	2015-03-25	50,140,683	7,584,239,053	152.0	152.5	150.5	151.0	-0.50	8,084	2015-03-25	151.0	152.0	151.0	-1.0
342	2015-03-26	162,835,475	23,745,941,540	145.5	147.0	144.5	145.5	-5.50	40,030	2015-03-26	145.5	145.5	145.5	0.0
343	2015-03-27	112,919,978	16,228,885,022	144.0	145.5	142.5	142.5	-3.00	31,660	2015-03-27	142.5	144.0	142.5	-1.5
344	2015-03-30	64,898,228	9,275,490,102	142.5	144.0	142.0	142.5	 0.00	20,026	2015-03-30	142.5	142.5	142.5	0.0
345	2015-03-31	56,918,778	8,225,648,688	144.0	145.5	143.0	145.5	+3.00	14,570	2015-03-31	145.5	144.0	145.5	1.5
346	2015-04-01	39,056,191	5,643,680,541	145.0	145.0	143.5	144.0	-1.50	11,700	2015-04-01	144.0	145.0	144.0	-1.0
347	2015-04-02	52,174,388	7,651,261,176	145.0	148.0	144.5	147.0	+3.00	15,545	2015-04-02	147.0	145.0	147.0	2.0
348	2015-04-07	34,901,698	5,106,814,058	146.5	147.5	145.0	146.0	-1.00	9,240	2015-04-07	146.0	146.5	146.0	-0.5
349	2015-04-08	49,474,198	7,132,875,065	145.5	146.0	143.0	143.0	-3.00	14,640	2015-04-08	143.0	145.5	143.0	-2.5
350	2015-04-09	47,243,108	6,801,837,297	144.0	145.5	143.0	143.0	 0.00	14,341	2015-04-09	143.0	144.0	143.0	-1.0
351	2015-04-10	33,908,579	4,948,520,786	146.0	147.0	145.0	147.0	+4.00	13,442	2015-04-10	147.0	146.0	147.0	1.0
352	2015-04-13	26,427,202	3,876,943,634	146.5	147.5	146.0	147.0	 0.00	10,892	2015-04-13	147.0	146.5	147.0	0.5
353	2015-04-14	41,702,197	6,021,009,775	145.0	145.5	143.5	144.0	-3.00	15,801	2015-04-14	144.0	145.0	144.0	-1.0
354	2015-04-15	71,626,316	10,214,833,004	143.5	144.5	141.5	143.0	-1.00	24,704	2015-04-15	143.0	143.5	143.0	-0.5
355	2015-04-16	55,563,272	8,114,893,484	145.0	147.0	144.5	147.0	+4.00	20,084	2015-04-16	147.0	145.0	147.0	2.0
356	2015-04-17	79,007,681	11,301,095,708	143.0	144.0	142.5	142.5	-4.50	29,078	2015-04-17	142.5	143.0	142.5	-0.5
357	2015-04-20	43,593,805	6,220,438,078	142.0	144.0	141.5	143.0	+0.50	9,856	2015-04-20	143.0	142.0	143.0	1.0
358	2015-04-21	40,892,605	5,824,163,035	142.0	143.5	141.5	142.5	-0.50	10,238	2015-04-21	142.5	142.0	142.5	0.5
359	2015-04-22	40,631,875	5,844,788,500	143.5	145.0	143.0	143.5	+1.00	12,231	2015-04-22	143.5	143.5	143.5	0.0
360	2015-04-23	47,851,742	7,010,815,563	145.5	147.0	145.0	147.0	+3.50	18,425	2015-04-23	147.0	145.5	147.0	1.5
361	2015-04-24	135,458,464	20,467,883,674	149.0	152.5	148.5	152.5	+5.50	35,056	2015-04-24	152.5	149.0	152.5	3.5
362	2015-04-27	58,112,934	8,802,544,948	153.0	153.0	150.0	151.5	-1.00	14,169	2015-04-27	151.5	153.0	151.5	-1.5
363	2015-04-28	43,295,538	6,563,481,738	153.5	153.5	150.5	151.5	 0.00	12,673	2015-04-28	151.5	153.5	151.5	-2.0
364	2015-04-29	37,440,139	5,582,483,598	150.0	151.0	148.0	148.5	-3.00	11,220	2015-04-29	148.5	150.0	148.5	-1.5
365	2015-04-30	48,982,979	7,212,381,413	147.0	148.5	146.5	147.0	-1.50	13,793	2015-04-30	147.0	147.0	147.0	0.0
366	2015-05-04	30,868,640	4,548,281,580	148.5	148.5	146.0	147.5	+0.50	8,598	2015-05-04	147.5	148.5	147.5	-1.0
367	2015-05-05	27,789,400	4,083,589,300	147.5	148.0	146.0	147.0	-0.50	6,502	2015-05-05	147.0	147.5	147.0	-0.5
368	2015-05-06	18,824,208	2,765,471,076	145.5	148.0	145.5	147.5	+0.50	6,477	2015-05-06	147.5	145.5	147.5	2.0
369	2015-05-07	21,908,150	3,209,664,442	146.0	147.5	146.0	146.5	-1.00	5,816	2015-05-07	146.5	146.0	146.5	0.5
370	2015-05-08	20,035,646	2,938,305,595	146.0	147.5	146.0	146.5	 0.00	7,730	2015-05-08	146.5	146.0	146.5	0.5
371	2015-05-11	20,402,529	3,020,441,292	149.0	149.0	147.0	148.5	+2.00	6,385	2015-05-11	148.5	149.0	148.5	-0.5
372	2015-05-12	24,956,498	3,687,151,073	147.0	148.5	147.0	147.5	-1.00	6,593	2015-05-12	147.5	147.0	147.5	0.5
373	2015-05-13	19,437,537	2,880,697,082	147.5	149.0	147.0	148.0	+0.50	5,694	2015-05-13	148.0	147.5	148.0	0.5
374	2015-05-14	39,888,654	5,860,602,872	148.0	148.5	146.0	146.0	-2.00	12,300	2015-05-14	146.0	148.0	146.0	-2.0
375	2015-05-15	24,831,890	3,627,515,848	147.0	147.0	145.0	146.5	+0.50	8,186	2015-05-15	146.5	147.0	146.5	-0.5
376	2015-05-18	26,212,375	3,823,751,806	147.0	147.0	145.0	146.5	 0.00	7,178	2015-05-18	146.5	147.0	146.5	-0.5
377	2015-05-19	26,321,396	3,852,118,475	145.5	147.5	145.0	146.5	 0.00	9,418	2015-05-19	146.5	145.5	146.5	1.0
378	2015-05-20	26,984,912	3,949,956,564	146.5	147.0	146.0	146.5	 0.00	10,516	2015-05-20	146.5	146.5	146.5	0.0
379	2015-05-21	41,286,686	5,995,895,156	146.0	146.5	144.5	145.5	-1.00	12,871	2015-05-21	145.5	146.0	145.5	-0.5
380	2015-05-22	22,103,852	3,229,666,392	146.0	147.0	145.0	145.5	 0.00	6,813	2015-05-22	145.5	146.0	145.5	-0.5
381	2015-05-25	16,323,218	2,396,692,046	146.5	147.5	145.5	147.5	+2.00	5,998	2015-05-25	147.5	146.5	147.5	1.0
382	2015-05-26	16,069,726	2,368,218,823	148.5	148.5	146.5	146.5	-1.00	6,148	2015-05-26	146.5	148.5	146.5	-2.0
383	2015-05-27	24,257,941	3,536,266,849	145.5	147.0	145.0	145.0	-1.50	6,869	2015-05-27	145.0	145.5	145.0	-0.5
384	2015-05-28	36,704,395	5,388,568,653	147.0	147.5	146.0	147.0	+2.00	10,259	2015-05-28	147.0	147.0	147.0	0.0
385	2015-05-29	61,983,862	9,053,910,953	147.0	147.5	145.5	146.0	-1.00	8,252	2015-05-29	146.0	147.0	146.0	-1.0
386	2015-06-01	31,646,861	4,585,709,246	145.5	146.0	144.0	145.0	-1.00	9,735	2015-06-01	145.0	145.5	145.0	-0.5
387	2015-06-02	33,433,403	4,812,699,032	144.5	144.5	143.5	144.0	-1.00	10,752	2015-06-02	144.0	144.5	144.0	-0.5
388	2015-06-03	30,174,690	4,333,388,014	143.5	144.5	143.0	143.0	-1.00	7,788	2015-06-03	143.0	143.5	143.0	-0.5
389	2015-06-04	62,313,192	8,793,986,209	142.0	142.5	140.0	141.0	-2.00	17,920	2015-06-04	141.0	142.0	141.0	-1.0
390	2015-06-05	42,846,692	5,990,378,661	139.5	140.5	139.0	140.0	-1.00	13,335	2015-06-05	140.0	139.5	140.0	0.5
391	2015-06-08	45,637,640	6,346,411,738	139.5	140.0	138.5	138.5	-1.50	17,131	2015-06-08	138.5	139.5	138.5	-1.0
392	2015-06-09	31,663,811	4,410,907,091	138.5	140.0	138.0	139.0	+0.50	10,951	2015-06-09	139.0	138.5	139.0	0.5
393	2015-06-10	37,243,196	5,235,873,213	141.0	141.5	139.5	139.5	+0.50	11,225	2015-06-10	139.5	141.0	139.5	-1.5
394	2015-06-11	46,455,780	6,630,323,144	141.0	144.0	141.0	143.5	+4.00	15,700	2015-06-11	143.5	141.0	143.5	2.5
395	2015-06-12	35,243,603	5,072,826,832	144.0	144.5	142.5	144.5	+1.00	9,645	2015-06-12	144.5	144.0	144.5	0.5
396	2015-06-15	23,775,780	3,409,554,790	144.5	144.5	142.5	143.0	-1.50	7,385	2015-06-15	143.0	144.5	143.0	-1.5
397	2015-06-16	28,696,598	4,063,948,476	143.0	143.0	141.0	142.0	-1.00	11,387	2015-06-16	142.0	143.0	142.0	-1.0
398	2015-06-17	31,675,566	4,518,862,957	143.0	143.5	142.0	142.5	+0.50	8,595	2015-06-17	142.5	143.0	142.5	-0.5
399	2015-06-18	28,627,136	4,072,821,812	142.0	143.0	142.0	142.0	-0.50	5,820	2015-06-18	142.0	142.0	142.0	0.0
400	2015-06-22	29,598,804	4,224,036,248	142.0	143.5	142.0	142.0	 0.00	8,985	2015-06-22	142.0	142.0	142.0	0.0
401	2015-06-23	37,809,098	5,454,961,112	143.0	145.0	142.5	144.5	+2.50	11,319	2015-06-23	144.5	143.0	144.5	1.5
